time,host,seq_num,status_data,status_new,single_ts_rtt,single_ts_rtt_new,all_ts_rtt,all_ts_rtt_new,total_state,vec_ne_zero,vec_ne_zero_new
24.86948437,server,3176334166,0.0000,0,0.0000,0,0.0000,0,4,24.8695,1
24.86951543,server,3176334166,0.0000,0,0.0000,1,0.0000,0,5,24.8695,0
24.86988565,client,1766781889,0.0000,0,1.3877,1,0.0000,0,6,24.8699,1
25.04543826,server,3176334183,.1759,1,.1759,1,.1759,1,6,.1759,1
25.04577921,client,1766781889,.1759,1,.1759,1,.1759,1,6,.1759,1
25.22156958,server,3176337079,.1761,1,.1761,1,.1761,1,6,.1761,1
25.22207744,client,1766781889,.1763,1,.1763,1,.1763,1,6,.1763,1
25.39791445,server,3176342871,.1763,1,.1763,1,.1763,1,6,.1763,1
25.39845779,client,1766781889,.1764,1,.1764,1,.1764,1,6,.1764,1
25.57430771,server,3176354455,.1764,1,.1764,1,.1764,1,6,.1764,1
25.57467866,client,1766781889,.1762,1,.1762,1,.1762,1,6,.1762,1
25.75026544,server,3176377623,.1759,1,.1759,1,.1759,1,6,.1759,1
25.75090683,client,1766781889,.1762,1,.1762,1,.1762,1,6,.1762,1
25.92677889,server,3176423959,.1765,1,.1765,1,.1765,1,6,.1765,1
25.92755871,client,1766781889,.1767,1,.1767,1,.1767,1,6,.1767,1
26.10316944,server,3176516631,.1764,1,.1764,1,.1764,1,7,.1764,1
26.10425503,client,1766781889,.1767,1,.1767,1,.1767,1,6,.1767,1
26.27987399,server,3176700823,.1767,1,.1767,1,.1739,1,6,.1767,1
26.28080708,client,1766781889,.1766,1,.1766,1,.1766,1,7,.1766,1
26.45644626,server,3177071215,.1765,1,.1766,1,.1741,1,8,.1765,1
26.46126569,client,1766781889,.1805,1,.1805,1,.1805,1,11,.1805,1
26.46233024,server,3177688063,.1765,0,.1766,0,.1796,1,10,.1765,0
26.46339068,client,1766781889,.1805,0,.1805,0,.1801,1,10,.1805,0
26.63686308,server,3177812591,.1804,1,.1804,1,.1804,1,11,.1804,1
26.63724569,client,1766781889,.1759,1,.1759,1,.1759,1,11,.1759,1
26.64226245,server,3177818383,.1804,0,.1804,0,.1813,1,11,.1804,0
26.64435974,client,1766781889,.1759,0,.1759,0,.1809,1,11,.1759,0
26.65033947,client,1766781889,.1759,0,.1759,0,.1869,1,12,.1759,0
